incident_id,year,month,day_of_week,season,time_of_day,country,area_type,population_density_per_sqkm,crime_type,crime_severity_score,victim_count,victim_gender,victim_age_group,injuries_reported,fatalities,financial_loss_usd,weapon_used,suspect_status,case_status,reporting_method,response_time_minutes,officers_assigned,investigation_duration_days,repeat_offender,gang_related,drug_related,cctv_coverage,lighting_condition,prior_incidents_same_location,safety_index,crime_resolved
CRM0007178,2022,4,Friday,Autumn,Late Night (2am-6am),Germany,Urban,2200,Theft,4.2,2,Female,65+,0,0,454.55,Knife,Unknown,Open - Active,Community Report,40.5,2,44,No,No,No,Partial Coverage,Well Lit,3,48.7,No
CRM0007179,2024,9,Monday,Winter,Night (10pm-2am),South Africa,Urban,2445,Assault,8.4,2,Female,18-25,1,1,5590.59,Knife,Arrested,Open - Cold Case,Emergency Call,67.0,2,33,Unknown,No,Unknown,Partial Coverage,Poorly Lit,4,26.2,No
CRM0007180,2024,1,Friday,,Afternoon (12pm-6pm),USA,Suburban,371,Vandalism,2.1,1,Female,18-25,0,0,22.98,,Unknown,Open - Active,Police Station,204.4,1,9,Yes,Unknown,No,No Coverage,Poorly Lit,5,26.7,No
CRM0007181,2023,6,Saturday,Autumn,Evening (6pm-10pm),Indonesia,Urban,5071,Fraud,4.1,1,Female,36-45,0,0,16.27,Knife,At Large,Open - Active,Online Portal,12.7,4,5,Yes,No,No,Full Coverage,Well Lit,1,75.8,No
CRM0007182,2022,7,Wednesday,Winter,Afternoon (12pm-6pm),Australia,Suburban,625,Burglary,6.8,1,Unknown,56-65,0,0,119.74,Firearm,Arrested,Open - Active,Police Station,117.3,2,33,Yes,Yes,No,Partial Coverage,Partially Lit,2,28.1,No
CRM0007183,2024,10,Wednesday,Summer,Evening (6pm-10pm),Indonesia,Rural,54,Arson,2.8,1,Male,65+,0,0,39.25,,Acquitted,Pending Trial,Police Station,16.3,4,17,Yes,Yes,No,Partial Coverage,Poorly Lit,3,75.4,Yes
CRM0007184,2021,1,Saturday,Spring,Night (10pm-2am),Egypt,Urban,2477,Cybercrime,4.5,1,Female,18-25,0,0,66.6,,Arrested,Closed - Unsolved,Emergency Call,34.9,4,41,No,Yes,No,Full Coverage,Well Lit,5,73.9,No
CRM0007185,2022,4,Sunday,Summer,Night (10pm-2am),Pakistan,Rural,95,Drug Offense,7.2,1,Male,56-65,2,0,136.41,,Convicted,Closed - Solved,Police Station,5.3,10,3,No,Yes,No,Full Coverage,Poorly Lit,2,55.7,Yes
CRM0007186,2024,10,Wednesday,Autumn,Afternoon (12pm-6pm),Germany,Suburban,378,Burglary,5.9,1,Female,26-35,0,0,56.89,Knife,Acquitted,Closed - Unsolved,Police Station,16.7,3,17,No,Yes,No,Partial Coverage,No Lighting,2,43.2,No
CRM0007187,2025,4,Monday,Winter,Night (10pm-2am),Canada,Suburban,427,Theft,5.5,1,Female,26-35,0,0,113.17,Knife,Under Investigation,Open - Active,Police Station,27.4,5,33,Yes,No,Yes,Full Coverage,Partially Lit,2,65.9,No
CRM0007188,2021,10,Friday,Spring,Evening (6pm-10pm),Australia,Rural,73,Robbery,5.5,1,Male,36-45,0,0,137.09,Knife,Arrested,Open - Active,Police Station,17.1,4,14,No,Unknown,No,Full Coverage,Partially Lit,3,77.0,No
CRM0007189,2021,6,Saturday,Summer,Evening (6pm-10pm),Egypt,Suburban,450,Robbery,4.5,1,Female,46-55,0,0,19.9,Knife,Unknown,Closed - Unsolved,Emergency Call,37.3,3,17,Yes,No,No,Partial Coverage,Poorly Lit,3,64.2,No
CRM0007190,2022,9,Friday,Summer,Late Night (2am-6am),USA,Urban,3393,Assault,5.6,1,Male,18-25,0,0,589.25,Unknown,Convicted,Closed - Solved,Emergency Call,16.2,2,15,No,Unknown,No,Partial Coverage,Well Lit,3,59.4,Yes
CRM0007191,2025,2,Monday,Winter,Night (10pm-2am),France,Urban,1384,Assault,7.6,3,Female,26-35,0,0,107.26,Blunt Object,Unknown,Closed - Unsolved,Online Portal,107.9,1,69,Unknown,No,Yes,No Coverage,Partially Lit,6,38.9,No
CRM0007192,2022,7,Saturday,Autumn,Evening (6pm-10pm),Brazil,,149,Cybercrime,9.6,3,Female,36-45,3,0,1141.25,Vehicle,At Large,Closed - Solved,Emergency Call,22.8,6,102,No,No,Yes,Partial Coverage,Poorly Lit,1,47.9,Yes
CRM0007193,2024,7,Saturday,Summer,Night (10pm-2am),Egypt,Rural,135,Robbery,6.7,4,Female,46-55,3,0,495.74,Knife,Convicted,Closed - Solved,Emergency Call,35.1,3,6,Yes,No,No,Partial Coverage,No Lighting,2,41.8,Yes
CRM0007194,2023,1,Saturday,Summer,Afternoon (12pm-6pm),Germany,Suburban,573,Drug Offense,5.9,2,Female,,0,0,229.0,,Arrested,Closed - Solved,Emergency Call,27.7,3,83,Yes,No,No,Partial Coverage,Poorly Lit,3,81.8,Yes
CRM0007195,2024,5,Tuesday,Autumn,Night (10pm-2am),Canada,Rural,166,Vandalism,6.9,1,Male,18-25,0,0,490.11,Knife,Unknown,Open - Active,Emergency Call,6.0,2,9,No,No,No,Partial Coverage,Partially Lit,3,81.3,No
CRM0007196,2024,8,Sunday,Spring,Morning (6am-12pm),Australia,Urban,1293,Domestic Violence,7.7,2,Male,Under 18,0,0,800.97,Firearm,Unknown,Open - Active,Police Station,6.2,5,66,Unknown,,No,Full Coverage,Well Lit,2,58.4,No
CRM0007197,2022,6,Thursday,Spring,Morning (6am-12pm),Mexico,Urban,2923,Cybercrime,4.1,1,Female,36-45,0,0,36.32,,Arrested,Closed - Solved,Police Station,47.7,2,10,Unknown,No,No,Partial Coverage,Well Lit,5,55.6,Yes
CRM0007198,2021,4,Wednesday,Autumn,Evening (6pm-10pm),Egypt,Rural,80,Vandalism,3.5,2,Female,Under 18,0,0,133.16,Blunt Object,At Large,Closed - Unsolved,Police Station,17.3,3,66,No,No,No,Partial Coverage,Poorly Lit,2,58.6,No
CRM0007199,2021,1,Tuesday,Autumn,Morning (6am-12pm),Egypt,Suburban,370,Assault,7.0,1,Male,65+,1,0,92.8,Firearm,Unknown,Closed - Unsolved,Emergency Call,36.9,4,20,No,No,Yes,Partial Coverage,Partially Lit,1,45.7,No
CRM0007200,2025,5,Sunday,Autumn,Afternoon (12pm-6pm),Germany,Urban,1537,Burglary,2.9,1,Male,Under 18,0,0,181.32,,Arrested,Closed - Solved,Police Station,12.1,10,2,No,Yes,No,Full Coverage,Partially Lit,3,90.9,Yes
CRM0007201,2024,10,Monday,Autumn,Night (10pm-2am),USA,,3032,Assault,2.5,2,Female,46-55,0,0,349.97,Blunt Object,Arrested,Open - Cold Case,Emergency Call,67.9,4,67,No,No,Unknown,Partial Coverage,Partially Lit,3,75.8,No
CRM0007202,2024,1,Wednesday,Autumn,Evening (6pm-10pm),Pakistan,Suburban,607,Cybercrime,6.7,2,Male,Under 18,2,0,606.62,Chemical,Unknown,Open - Active,Community Report,26.9,4,69,Yes,,No,Full Coverage,Partially Lit,2,53.7,No
CRM0007203,2024,5,Sunday,Spring,Night (10pm-2am),Indonesia,Rural,136,Cybercrime,2.0,1,Male,46-55,0,0,93.32,,At Large,Open - Active,Police Station,34.1,1,14,Yes,No,Unknown,No Coverage,Poorly Lit,1,59.2,No
CRM0007204,2024,5,Friday,Winter,Afternoon (12pm-6pm),Australia,Rural,73,Fraud,5.0,1,Male,36-45,0,0,17.39,,Acquitted,Open - Active,Anonymous Tip,27.7,2,21,Yes,Unknown,No,Partial Coverage,Partially Lit,2,84.0,No
CRM0007205,2021,6,Wednesday,Autumn,Afternoon (12pm-6pm),Nigeria,Urban,1108,Drug Offense,3.6,1,Male,Under 18,0,0,22.71,Firearm,Arrested,Open - Cold Case,Emergency Call,139.5,2,9,No,No,Unknown,No Coverage,Partially Lit,2,52.6,No
CRM0007206,2025,4,Thursday,Spring,Night (10pm-2am),Nigeria,Rural,112,Robbery,3.0,2,Male,65+,0,0,272.59,Unknown,Convicted,Open - Cold Case,Emergency Call,36.3,3,26,No,No,Yes,Partial Coverage,Poorly Lit,3,72.6,No
CRM0007207,2023,10,Thursday,Summer,Night (10pm-2am),Brazil,Suburban,633,Burglary,2.9,1,Male,18-25,0,0,215.32,Vehicle,Arrested,Open - Active,Police Station,22.6,2,28,No,Yes,No,Full Coverage,Partially Lit,0,74.9,No
CRM0007208,2022,6,Monday,Winter,Morning (6am-12pm),Pakistan,Rural,178,Burglary,7.9,4,Male,56-65,3,0,918.86,,Arrested,Closed - Unsolved,Online Portal,16.9,8,63,No,No,No,Full Coverage,Partially Lit,5,70.3,No
CRM0007209,2025,8,Wednesday,Winter,Late Night (2am-6am),Brazil,Rural,57,Theft,4.9,1,Male,26-35,0,0,916.23,,Convicted,Pending Trial,Community Report,14.5,3,131,No,Yes,No,Partial Coverage,Partially Lit,0,58.6,Yes
CRM0007210,2021,6,Wednesday,Winter,Late Night (2am-6am),France,Rural,160,Assault,4.9,2,Male,26-35,0,0,286.15,Firearm,Unknown,Open - Cold Case,Emergency Call,49.2,4,26,No,,Yes,Full Coverage,Poorly Lit,1,64.1,No
CRM0007211,2023,2,Monday,Summer,Evening (6pm-10pm),UK,Remote,29,Assault,5.0,1,Female,,0,0,141.64,Blunt Object,At Large,Closed - Unsolved,Online Portal,19.8,2,82,No,No,No,Partial Coverage,Partially Lit,3,73.9,No
CRM0007212,2025,12,Monday,Summer,Afternoon (12pm-6pm),Brazil,Urban,2334,Robbery,3.5,1,Female,26-35,0,0,332.95,Vehicle,At Large,Open - Active,Community Report,22.3,1,4,Yes,No,No,Partial Coverage,Partially Lit,1,78.3,No
CRM0007213,2025,8,Saturday,Summer,Morning (6am-12pm),France,Suburban,642,Drug Offense,3.4,1,Male,56-65,0,0,31.18,,Under Investigation,Open - Cold Case,Police Station,26.2,3,14,Yes,Yes,No,Partial Coverage,Partially Lit,0,71.9,No
CRM0007214,2023,9,Friday,Summer,Morning (6am-12pm),Canada,Remote,16,Assault,6.1,2,Male,18-25,4,0,2414.79,,Under Investigation,Open - Active,Online Portal,3.0,5,115,No,No,Unknown,Full Coverage,Partially Lit,2,76.4,No
CRM0007215,2021,10,Friday,Winter,Night (10pm-2am),USA,Urban,975,Assault,5.2,1,Male,36-45,0,0,451.03,,Convicted,Open - Active,Police Station,41.1,2,202,Yes,No,Yes,Partial Coverage,Well Lit,4,49.3,No
CRM0007216,2023,4,Sunday,Spring,Night (10pm-2am),Australia,Remote,14,Fraud,6.9,1,Male,18-25,0,0,202.54,Vehicle,At Large,Closed - Unsolved,Police Station,11.2,3,110,No,No,Yes,Partial Coverage,Poorly Lit,1,73.8,No
CRM0007217,2025,12,Wednesday,,Night (10pm-2am),South Africa,Rural,73,Vandalism,8.6,4,Female,18-25,4,0,283.65,Blunt Object,At Large,Open - Active,Emergency Call,28.9,2,182,No,No,No,Partial Coverage,Well Lit,4,54.4,No
CRM0007218,2024,1,Thursday,Summer,Afternoon (12pm-6pm),Pakistan,,213,Assault,3.4,1,Male,Under 18,0,0,57.1,Firearm,Arrested,Closed - Solved,Emergency Call,17.7,4,10,No,No,No,Full Coverage,Partially Lit,2,78.1,Yes
CRM0007219,2024,5,Thursday,Spring,Evening (6pm-10pm),France,Rural,78,Robbery,7.4,2,Unknown,36-45,4,0,6677.86,Firearm,Unknown,Closed - Unsolved,Emergency Call,52.6,3,35,Unknown,No,No,Partial Coverage,Poorly Lit,1,43.4,No
CRM0007220,2022,12,Saturday,Summer,Night (10pm-2am),Brazil,,74,Theft,5.2,2,Male,46-55,0,0,687.3,,At Large,Open - Cold Case,Emergency Call,30.6,5,59,No,No,Unknown,Full Coverage,Partially Lit,2,50.7,No
CRM0007221,2024,9,Wednesday,Winter,Afternoon (12pm-6pm),UK,Urban,2001,Robbery,2.5,1,Female,46-55,0,0,94.02,Unknown,Convicted,Closed - Unsolved,Police Station,132.8,2,25,No,No,No,No Coverage,Well Lit,3,49.4,No
CRM0007222,2025,10,Saturday,Winter,Night (10pm-2am),Canada,Suburban,288,Vandalism,6.7,2,Male,56-65,3,0,1647.25,Unknown,Under Investigation,Pending Trial,Police Station,17.7,5,39,Unknown,No,Yes,Full Coverage,Partially Lit,2,53.0,Yes
CRM0007223,2023,1,Friday,Summer,Evening (6pm-10pm),Mexico,Rural,128,Kidnapping,1.5,1,Female,46-55,0,0,87.07,Knife,At Large,Closed - Unsolved,Police Station,50.4,1,69,No,No,No,No Coverage,Poorly Lit,1,55.4,No
CRM0007224,2023,6,Wednesday,Summer,Night (10pm-2am),South Africa,Suburban,682,Assault,7.3,2,Male,18-25,0,0,289.82,Firearm,Arrested,Closed - Solved,Police Station,33.2,2,36,No,No,No,Partial Coverage,Partially Lit,3,36.4,Yes
CRM0007225,2021,6,Tuesday,Autumn,Afternoon (12pm-6pm),Mexico,Suburban,720,Burglary,3.8,1,Male,36-45,0,0,684.11,Firearm,Unknown,Closed - Solved,Emergency Call,16.0,10,96,No,No,No,Full Coverage,Well Lit,2,76.1,Yes
CRM0007226,2022,6,Friday,Summer,Afternoon (12pm-6pm),USA,Urban,2434,Fraud,4.4,1,Male,18-25,3,0,173.94,Firearm,Arrested,Closed - Solved,Online Portal,34.5,5,41,No,No,No,Full Coverage,Well Lit,2,52.7,Yes
CRM0007227,2024,8,Saturday,Summer,Evening (6pm-10pm),USA,Urban,772,Theft,8.9,3,Male,36-45,3,1,1870.16,,Arrested,Open - Cold Case,Police Station,34.7,3,33,Unknown,Unknown,No,Partial Coverage,Well Lit,4,25.3,No
CRM0007228,2021,2,Wednesday,Summer,Evening (6pm-10pm),Nigeria,Urban,1066,Assault,6.2,1,Female,56-65,0,0,797.84,Blunt Object,Under Investigation,Open - Active,Police Station,32.5,3,134,Unknown,No,Unknown,Partial Coverage,Poorly Lit,1,37.9,No
CRM0007229,2022,3,Saturday,Winter,Afternoon (12pm-6pm),UK,Suburban,633,Drug Offense,4.6,1,Female,36-45,0,0,68.33,Firearm,Arrested,Closed - Solved,Emergency Call,15.3,4,34,Yes,No,Yes,Full Coverage,Well Lit,2,69.8,Yes
CRM0007230,2023,4,Wednesday,Autumn,Evening (6pm-10pm),France,Suburban,272,Drug Offense,4.6,1,Male,36-45,0,0,169.59,,At Large,Open - Active,Police Station,13.5,6,31,Yes,No,No,Full Coverage,Poorly Lit,0,67.1,No
CRM0007231,2023,2,Tuesday,,Afternoon (12pm-6pm),Mexico,Urban,1279,Cybercrime,3.6,1,Male,18-25,0,0,10.67,Blunt Object,At Large,Open - Cold Case,Police Station,53.6,3,17,Yes,Yes,Unknown,Partial Coverage,Poorly Lit,1,69.6,No
CRM0007232,2021,3,Thursday,,Night (10pm-2am),USA,,3890,Extortion,2.8,1,Unknown,36-45,0,0,56.28,Knife,Arrested,Closed - Solved,Emergency Call,23.8,4,14,Unknown,No,No,Full Coverage,Partially Lit,2,56.4,Yes
CRM0007233,2025,7,Tuesday,Winter,Late Night (2am-6am),UK,Urban,3382,Fraud,2.4,1,Female,65+,0,0,614.83,Blunt Object,Acquitted,Open - Active,Online Portal,46.1,2,10,Yes,No,No,Partial Coverage,Partially Lit,4,41.5,No
CRM0007234,2021,6,Friday,Autumn,Night (10pm-2am),Pakistan,Rural,59,Fraud,6.9,2,Male,46-55,0,0,223.89,Chemical,At Large,Open - Active,Online Portal,82.7,1,189,Yes,No,No,No Coverage,Partially Lit,3,30.6,No
CRM0007235,2022,3,Wednesday,Winter,Night (10pm-2am),India,Rural,165,Domestic Violence,6.3,5,Male,36-45,0,0,689.04,Unknown,Convicted,Closed - Solved,Police Station,18.4,4,136,Unknown,No,Yes,Full Coverage,Partially Lit,1,77.3,Yes
CRM0007236,2023,10,Thursday,Summer,Afternoon (12pm-6pm),France,,925,Cybercrime,2.0,1,Male,65+,0,0,52.46,Unknown,Acquitted,Closed - Unsolved,Police Station,28.7,3,22,No,No,Unknown,Partial Coverage,Partially Lit,3,65.7,No
CRM0007237,2023,9,Friday,Autumn,Morning (6am-12pm),France,,121,Robbery,4.8,1,Male,18-25,0,0,389.1,Knife,Under Investigation,Open - Active,Online Portal,23.5,4,18,No,No,Yes,Full Coverage,Poorly Lit,2,47.6,No
CRM0007238,2024,12,Sunday,Summer,Morning (6am-12pm),India,Suburban,241,Fraud,6.6,1,Male,18-25,0,0,428.48,Blunt Object,At Large,Closed - Unsolved,Online Portal,20.7,2,31,No,,No,Partial Coverage,Partially Lit,2,66.9,No
CRM0007239,2024,12,Monday,Winter,Afternoon (12pm-6pm),Pakistan,Urban,6267,Theft,3.3,1,Male,46-55,2,0,6733.16,Knife,Unknown,Closed - Unsolved,Police Station,37.2,4,16,No,No,Yes,Partial Coverage,Partially Lit,5,30.6,No
CRM0007240,2021,10,Tuesday,Winter,Evening (6pm-10pm),Canada,Urban,2806,Fraud,4.9,1,Male,18-25,0,0,533.07,Vehicle,Arrested,Closed - Unsolved,Online Portal,131.9,2,17,No,No,No,No Coverage,Well Lit,4,65.9,No
CRM0007241,2024,8,Saturday,Summer,Morning (6am-12pm),Pakistan,Urban,1214,Murder,8.4,2,Male,36-45,0,0,3370.06,Vehicle,Under Investigation,Closed - Solved,Emergency Call,16.4,5,209,No,No,No,Full Coverage,Well Lit,3,60.0,Yes
CRM0007242,2023,8,Sunday,Autumn,Morning (6am-12pm),Pakistan,Suburban,605,Drug Offense,2.7,1,Female,36-45,0,0,8.05,,At Large,Closed - Solved,Police Station,16.3,4,2,No,No,No,Full Coverage,Well Lit,1,75.6,Yes
CRM0007243,2023,2,Monday,,Evening (6pm-10pm),Pakistan,Suburban,286,Drug Offense,7.2,2,Female,26-35,3,0,69.16,Knife,Under Investigation,Closed - Unsolved,Police Station,24.1,4,145,No,No,No,Full Coverage,Partially Lit,1,51.8,No
CRM0007244,2021,8,Monday,Winter,Night (10pm-2am),Mexico,Rural,169,Drug Offense,7.9,2,Male,65+,0,0,1048.95,Knife,Arrested,Closed - Unsolved,Online Portal,9.0,5,78,No,No,Yes,Full Coverage,No Lighting,1,45.8,No
CRM0007245,2023,2,Thursday,Summer,Evening (6pm-10pm),South Africa,Suburban,428,Assault,2.9,1,Female,36-45,0,0,50.27,Firearm,Unknown,Open - Cold Case,Emergency Call,35.6,3,7,No,No,Yes,Partial Coverage,Partially Lit,5,88.7,No
CRM0007246,2021,9,Friday,Winter,Night (10pm-2am),Egypt,Urban,1215,Burglary,6.2,1,Unknown,18-25,0,0,88.92,,Unknown,Closed - Solved,Online Portal,61.6,2,43,No,No,No,Partial Coverage,Partially Lit,5,39.8,Yes
CRM0007247,2024,10,Sunday,Summer,Night (10pm-2am),Pakistan,Urban,2069,Domestic Violence,6.7,2,Female,56-65,1,0,180.27,Firearm,Under Investigation,Pending Trial,Emergency Call,63.2,3,37,Unknown,Unknown,Unknown,Partial Coverage,Partially Lit,5,53.1,Yes
CRM0007248,2024,2,Wednesday,Autumn,Late Night (2am-6am),Nigeria,Urban,3070,Theft,6.0,1,Female,36-45,2,0,354.51,,Acquitted,Open - Active,Anonymous Tip,26.2,3,24,Yes,Unknown,No,Partial Coverage,Well Lit,5,53.5,No
CRM0007249,2023,7,Thursday,Autumn,Evening (6pm-10pm),India,Urban,2096,Vandalism,4.7,1,Female,56-65,0,0,39.2,Unknown,At Large,Closed - Unsolved,Emergency Call,204.8,1,24,Yes,No,No,No Coverage,Poorly Lit,3,25.8,No
CRM0007250,2022,5,Sunday,Autumn,Morning (6am-12pm),India,Remote,20,Fraud,4.5,1,Female,26-35,3,0,405.4,,At Large,Open - Active,Emergency Call,21.0,2,65,Unknown,No,No,No Coverage,No Lighting,2,45.4,No
CRM0007251,2023,8,Thursday,Spring,Evening (6pm-10pm),Mexico,Remote,8,Drug Offense,3.3,1,Female,46-55,0,0,32.2,Unknown,At Large,Pending Trial,Police Station,6.6,2,3,Yes,No,No,Partial Coverage,No Lighting,1,88.6,Yes
CRM0007252,2022,10,Sunday,Winter,Evening (6pm-10pm),India,Urban,2422,Sexual Assault,6.5,2,Male,26-35,2,0,140.28,,Arrested,Closed - Solved,Police Station,24.5,3,11,Yes,No,No,Full Coverage,Partially Lit,3,42.0,Yes
CRM0007253,2023,9,Monday,Summer,Afternoon (12pm-6pm),Pakistan,Urban,1096,Robbery,6.6,1,Female,56-65,0,0,64.78,Knife,Unknown,Open - Cold Case,Police Station,21.2,10,13,No,Yes,Yes,Full Coverage,Poorly Lit,2,70.6,No
CRM0007254,2024,1,Tuesday,Winter,Night (10pm-2am),Indonesia,Suburban,699,Fraud,5.5,1,Male,46-55,0,0,108.93,,At Large,Open - Cold Case,Community Report,15.2,4,31,No,No,No,Full Coverage,,1,74.2,No
CRM0007255,2024,7,Thursday,Spring,Late Night (2am-6am),France,Urban,8772,Robbery,4.1,1,Male,56-65,0,0,71.08,,Acquitted,Open - Active,Emergency Call,69.9,2,30,Yes,No,No,No Coverage,Well Lit,4,41.0,No
CRM0007256,2024,2,Wednesday,Winter,Morning (6am-12pm),Brazil,Suburban,317,Kidnapping,3.4,1,Female,65+,0,0,226.81,,At Large,Open - Active,Online Portal,19.8,3,22,No,No,No,Partial Coverage,Poorly Lit,2,71.3,No
CRM0007257,2022,12,Tuesday,Spring,Morning (6am-12pm),Brazil,Rural,59,Burglary,4.4,2,Male,36-45,0,0,287.43,,Under Investigation,Open - Cold Case,Emergency Call,24.3,2,42,Yes,No,Yes,Partial Coverage,Partially Lit,2,72.0,No
CRM0007258,2024,7,Sunday,Autumn,Evening (6pm-10pm),Turkey,Rural,173,Theft,7.1,1,Male,18-25,0,0,148.27,,At Large,Open - Active,Online Portal,26.6,2,22,No,No,No,No Coverage,Poorly Lit,4,39.5,No
CRM0007259,2023,12,Wednesday,Winter,Night (10pm-2am),Turkey,Urban,4054,Drug Offense,5.8,2,Female,18-25,0,0,175.46,Firearm,Acquitted,Open - Cold Case,Anonymous Tip,31.9,2,43,No,No,No,Partial Coverage,Partially Lit,5,39.1,No
CRM0007260,2023,5,Saturday,Winter,Evening (6pm-10pm),India,,1422,Theft,5.9,1,Female,26-35,1,0,912.16,Firearm,Under Investigation,Pending Trial,Police Station,54.8,2,79,Yes,No,Yes,Partial Coverage,Well Lit,4,43.6,Yes
CRM0007261,2024,1,Sunday,Autumn,Night (10pm-2am),USA,Remote,12,Burglary,3.1,1,Male,56-65,0,0,30.82,Firearm,Acquitted,Open - Active,Police Station,9.5,2,29,Unknown,No,No,Full Coverage,No Lighting,0,77.3,No
CRM0007262,2022,6,Thursday,Autumn,Late Night (2am-6am),UK,Urban,4137,Robbery,1.2,1,Male,18-25,0,0,64.67,Vehicle,Acquitted,Open - Active,Online Portal,105.8,1,40,Unknown,Unknown,Yes,No Coverage,Partially Lit,3,44.7,No
CRM0007263,2024,1,Wednesday,,Evening (6pm-10pm),Mexico,Urban,1089,Vandalism,5.0,3,Male,56-65,2,3,843.38,Blunt Object,Arrested,Open - Cold Case,Police Station,24.4,4,161,Unknown,No,No,Partial Coverage,Poorly Lit,1,56.3,No
CRM0007264,2024,1,Tuesday,Summer,Morning (6am-12pm),Germany,Urban,3249,Robbery,8.5,5,Male,18-25,4,0,2689.81,Vehicle,Acquitted,Open - Cold Case,Online Portal,32.1,4,531,Yes,No,Unknown,No Coverage,Well Lit,5,19.3,No
CRM0007265,2024,12,Sunday,Autumn,Morning (6am-12pm),Australia,Rural,76,Fraud,2.1,1,Female,26-35,0,0,123.07,Firearm,Acquitted,Pending Trial,Online Portal,14.5,4,15,No,No,No,Full Coverage,No Lighting,0,72.1,Yes
CRM0007266,2023,2,Thursday,Winter,Late Night (2am-6am),Canada,Urban,2731,Drug Offense,3.0,1,Male,36-45,0,0,39.44,Chemical,Convicted,Pending Trial,Community Report,28.6,5,19,Yes,No,No,Full Coverage,Partially Lit,5,69.7,Yes
CRM0007267,2024,1,Thursday,Winter,Afternoon (12pm-6pm),Indonesia,Suburban,567,Theft,5.5,1,Unknown,26-35,0,0,349.26,Firearm,Unknown,Open - Active,Police Station,71.7,3,6,No,,Yes,Partial Coverage,Partially Lit,4,39.4,No
CRM0007268,2021,2,Wednesday,Winter,Night (10pm-2am),Germany,Urban,4085,Robbery,7.5,2,Male,,4,0,3235.04,,Unknown,Open - Cold Case,Police Station,45.1,3,57,Yes,No,Unknown,No Coverage,Well Lit,5,28.9,No
CRM0007269,2022,5,Friday,Summer,Afternoon (12pm-6pm),Nigeria,Rural,107,Burglary,5.3,2,Male,46-55,1,0,2142.72,Blunt Object,Under Investigation,Closed - Solved,Anonymous Tip,18.8,4,237,No,No,Unknown,Full Coverage,No Lighting,2,60.0,Yes
CRM0007270,2024,9,Friday,Spring,Night (10pm-2am),Pakistan,Suburban,729,Robbery,7.1,4,Unknown,36-45,4,0,259.86,Unknown,At Large,Open - Cold Case,Online Portal,27.4,6,212,No,No,No,Full Coverage,Well Lit,2,40.3,No
CRM0007271,2025,6,Sunday,Winter,Morning (6am-12pm),USA,,739,Murder,5.6,1,Male,46-55,0,0,371.19,,Under Investigation,Open - Active,Police Station,43.3,2,18,No,Yes,Unknown,No Coverage,Well Lit,3,58.0,No
CRM0007272,2025,9,Saturday,Autumn,Evening (6pm-10pm),Turkey,Suburban,180,Burglary,4.5,2,Male,26-35,2,0,178.14,Chemical,Arrested,Open - Active,Emergency Call,24.3,4,28,No,No,No,Partial Coverage,,1,54.8,No
CRM0007273,2021,2,Thursday,Winter,Morning (6am-12pm),Pakistan,Suburban,574,Kidnapping,5.8,2,Male,Under 18,0,0,92.81,,Convicted,Open - Active,Community Report,21.9,4,35,Yes,Yes,No,Partial Coverage,Poorly Lit,1,69.1,No
CRM0007274,2021,1,Thursday,Autumn,Night (10pm-2am),UK,Suburban,470,Theft,2.4,1,Female,26-35,0,0,80.59,Knife,At Large,Closed - Unsolved,Online Portal,13.3,2,5,Unknown,No,Unknown,No Coverage,Poorly Lit,1,50.4,No
CRM0007275,2024,8,Wednesday,Winter,Night (10pm-2am),India,Rural,47,Drug Offense,9.6,2,Male,36-45,1,0,600.59,,Acquitted,Pending Trial,Online Portal,5.8,4,87,No,No,No,Full Coverage,No Lighting,1,61.7,Yes
CRM0007276,2025,9,Tuesday,Spring,Morning (6am-12pm),Nigeria,Rural,101,Murder,6.2,1,Female,46-55,1,0,109.55,Knife,At Large,Open - Active,Emergency Call,24.3,2,15,No,No,No,Partial Coverage,Well Lit,2,57.6,No
CRM0007277,2025,6,Thursday,Spring,Afternoon (12pm-6pm),Indonesia,Urban,1739,Drug Offense,7.0,2,Male,26-35,0,0,253.14,Chemical,Acquitted,Closed - Unsolved,Emergency Call,21.1,4,97,No,Yes,No,Partial Coverage,Partially Lit,2,39.8,No
CRM0007278,2022,8,Sunday,Summer,Evening (6pm-10pm),India,Suburban,274,Theft,4.3,2,Female,18-25,0,0,24.24,,Acquitted,Open - Active,Emergency Call,36.6,2,351,Unknown,Yes,Unknown,No Coverage,Poorly Lit,3,48.9,No
CRM0007279,2024,8,Friday,Summer,Night (10pm-2am),France,Rural,41,Domestic Violence,7.4,1,Male,56-65,4,0,293.72,,At Large,Closed - Solved,Emergency Call,16.1,8,19,Yes,No,Unknown,Full Coverage,No Lighting,1,75.8,Yes
CRM0007280,2022,10,Friday,,Morning (6am-12pm),Canada,Rural,42,Theft,4.2,1,Female,36-45,0,0,101.3,Chemical,At Large,Open - Cold Case,Police Station,47.7,2,16,No,No,Unknown,No Coverage,Partially Lit,3,31.7,No
CRM0007281,2022,1,Saturday,Winter,Night (10pm-2am),Nigeria,Rural,173,Robbery,6.5,2,Female,18-25,0,0,1713.21,,Arrested,Open - Active,Police Station,38.4,2,14,Yes,No,No,No Coverage,Partially Lit,1,56.0,No
